"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction","threshold"
"ENSMUSG00000053774","Ubxn7","UBX domain protein 7",224111,-0.231105350061332,4.91031418105553,1.3795580917249,0.249987936173938,0.427052666848795,"down","FALSE"
"ENSMUSG00000023912","Slc25a27","solute carrier family 25, member 27",74011,-0.887484160313419,2.53798653737306,1.37915403404071,0.250055681025571,0.427122571226149,"down","FALSE"
"ENSMUSG00000000037","Scml2","Scm polycomb group protein like 2",107815,1.35812446421789,-0.330178336722371,1.37887046341329,0.250103238852569,0.427157982650375,"up","FALSE"
"ENSMUSG00000031812","Map1lc3b","microtubule-associated protein 1 light chain 3 beta",67443,-0.210479428535307,6.79141493419545,1.3784650889028,0.250171244548789,0.427160381416098,"down","FALSE"
"ENSMUSG00000042644","Itpr3","inositol 1,4,5-triphosphate receptor 3",16440,-0.407121631794858,3.04938773531314,1.3784392495112,0.250175580169842,0.427160381416098,"down","FALSE"
"ENSMUSG00000024043","Arhgap28","Rho GTPase activating protein 28",268970,0.642616145666611,0.229817296971844,1.37828843723148,0.250200887048751,0.427160381416098,"up","FALSE"
"ENSMUSG00000074657","Kif5a","kinesin family member 5A",16572,-0.749318142692558,3.12931297020803,1.37822251635995,0.250211949850402,0.427160381416098,"down","FALSE"
"ENSMUSG00000020067","Mypn","myopalladin",68802,0.929281933653541,-1.05609905883785,1.37718267919901,0.250386537367042,0.427412610902167,"up","FALSE"
"ENSMUSG00000039294","Cybc1","cytochrome b 245 chaperone 1",217370,-0.254540809843104,4.46932380821683,1.37592129623269,0.250598531052241,0.427712614877534,"down","FALSE"
"ENSMUSG00000006699","Cdc42","cell division cycle 42",12540,-0.231799721215951,7.20411408916757,1.37567866177689,0.250639335573788,0.427712614877534,"down","FALSE"
"ENSMUSG00000114456","H2bc9","H2B clustered histone 9",319182,1.35191651590607,-1.346824726417,1.37565765110009,0.250642869397869,0.427712614877534,"up","FALSE"
"ENSMUSG00000049313","Sorl1","sortilin-related receptor, LDLR class A repeats-containing",20660,-0.539609624857773,2.86134245421196,1.37388071426076,0.250941966094876,0.428177124531581,"down","FALSE"
"ENSMUSG00000026807","Ak8","adenylate kinase 8",68870,-1.12809053582879,-1.76500648404541,1.37337707000012,0.251026823183796,0.428253543987553,"down","FALSE"
"ENSMUSG00000031494","Cd209a","CD209a antigen",170786,-0.979190296133657,-0.265022918811872,1.37329565550975,0.251040543840974,0.428253543987553,"down","FALSE"
"ENSMUSG00000035513","Ntng2","netrin G2",171171,-0.492357480206512,1.03075585381682,1.37304561811287,0.251082688244668,0.428279554892324,"down","FALSE"
"ENSMUSG00000069540","Gm4925","predicted gene 4925",237433,-1.23156655619328,-1.48080563419835,1.37270199320113,0.251140621799183,0.428332489386074,"down","FALSE"
"ENSMUSG00000032534","Cep63","centrosomal protein 63",28135,-0.338341170922164,3.7800866922362,1.37158378486044,0.251329264776286,0.428608319913549,"down","FALSE"
"ENSMUSG00000041360","Pum3","pumilio RNA-binding family member 3",52874,0.248578817333301,4.9732778705773,1.37012581906196,0.251575497292094,0.428979349582336,"up","FALSE"
"ENSMUSG00000097276","4930525G20Rik","RIKEN cDNA 4930525G20 gene",320163,-1.58226618994015,-1.57086529125177,1.36997662018684,0.251600712538431,0.428979349582336,"down","FALSE"
"ENSMUSG00000036764","Dnajc12","DnaJ heat shock protein family (Hsp40) member C12",30045,0.602302520367977,4.54854700988837,1.36934805561179,0.251706978116488,0.429114583784672,"up","FALSE"
"ENSMUSG00000003360","Ddx23","DEAD box helicase 23",74351,0.173114231562409,5.99681848982044,1.36910532390726,0.251748029869321,0.429131199424927,"up","FALSE"
"ENSMUSG00000031385","Plxnb3","plexin B3",140571,-0.790128808601491,-0.109935343726695,1.36875298614883,0.251807633866141,0.429131199424927,"down","FALSE"
"ENSMUSG00000088490","Gm24400","predicted gene, 24400",115489076,1.68528603564369,-1.73620298357087,1.36854174643245,0.251843377351707,0.429131199424927,"up","FALSE"
"ENSMUSG00000026245","Farsb","phenylalanyl-tRNA synthetase, beta subunit",23874,0.261075795595464,5.03108440832635,1.36847080315204,0.251855382989413,0.429131199424927,"up","FALSE"
"ENSMUSG00000028048","Gba","glucosidase, beta, acid",14466,-0.229973433345353,5.09834421132428,1.36838481290179,0.251869935987018,0.429131199424927,"down","FALSE"
"ENSMUSG00000029802","Abcg2","ATP binding cassette subfamily G member 2 (Junior blood group)",26357,0.738634609901385,7.23109071661135,1.36833464565454,0.251878426793027,0.429131199424927,"up","FALSE"
"ENSMUSG00000028890","Mtf1","metal response element binding transcription factor 1",17764,0.258878655968435,4.64704756652115,1.36816828700429,0.251906585611847,0.429133258018341,"up","FALSE"
"ENSMUSG00000061313","Ddhd2","DDHD domain containing 2",72108,0.503316508335651,4.60556358684241,1.36789870605198,0.251952224976271,0.429165091816127,"up","FALSE"
"ENSMUSG00000028431","Elp1","elongator complex protein 1",230233,-0.228933862111899,4.18101503950624,1.36773223061948,0.25198041412115,0.429167197994553,"down","FALSE"
"ENSMUSG00000078963","Hsbp1l1","heat shock factor binding protein 1-like 1",66255,-0.589749313513719,0.758066496807111,1.36637016077165,0.252211203824155,0.429514331389521,"down","FALSE"
"ENSMUSG00000003992","Ssbp2","single-stranded DNA binding protein 2",66970,-0.670168624625116,0.751597949260221,1.3660457629704,0.252266209783096,0.429562063776734,"down","FALSE"
"ENSMUSG00000032086","Bace1","beta-site APP cleaving enzyme 1",23821,0.2836492823889,4.37275909136112,1.36572414915377,0.252320758828362,0.429609008000857,"up","FALSE"
"ENSMUSG00000025049","Taf5","TATA-box binding protein associated factor 5",226182,-0.27082653664564,2.28417866853644,1.36534993598196,0.252384248262994,0.429671162738335,"down","FALSE"
"ENSMUSG00000054453","Sytl5","synaptotagmin-like 5",236643,1.1260799134221,1.22582854479627,1.36399789885977,0.252613806799651,0.429960409295654,"up","FALSE"
"ENSMUSG00000041762","Gpr155","G protein-coupled receptor 155",68526,0.697542947490391,4.45886778149007,1.36389780336827,0.252630812346402,0.429960409295654,"up","FALSE"
"ENSMUSG00000031755","Bbs2","Bardet-Biedl syndrome 2 (human)",67378,-0.355225894362172,2.53068313912015,1.3638722376487,0.252635156023999,0.429960409295654,"down","FALSE"
"ENSMUSG00000030536","Iqgap1","IQ motif containing GTPase activating protein 1",29875,-0.439636965535337,5.2062013437594,1.36307999692109,0.252769807014327,0.430143596995739,"down","FALSE"
"ENSMUSG00000027475","Kif3b","kinesin family member 3B",16569,0.581703079540927,4.14864098819498,1.36259968513861,0.252851486585203,0.43023661261981,"up","FALSE"
"ENSMUSG00000019837","Gtf3c6","general transcription factor IIIC, polypeptide 6, alpha",67371,0.22952859667237,4.68753866271758,1.36186325094723,0.252976786738216,0.430403822548629,"up","FALSE"
"ENSMUSG00000047728","Ly6g2","lymphocyte antigen 6 complex, locus G2",223631,0.693396429876974,6.98352021400483,1.3616242417244,0.253017469898316,0.43042704841783,"up","FALSE"
"ENSMUSG00000042772","Smg7","Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)",226517,0.215454158807151,6.00749182410341,1.36142107135226,0.253052059302138,0.43043990388505,"up","FALSE"
"ENSMUSG00000024570","Rbfa","ribosome binding factor A",68731,-0.246631246651425,5.04029584584858,1.36097783345669,0.253127540792592,0.430522306349118,"down","FALSE"
"ENSMUSG00000052117","D630039A03Rik","RIKEN cDNA D630039A03 gene",242484,0.691126226832399,3.96631241670079,1.36012344103107,0.253273121451502,0.430723903970123,"up","FALSE"
"ENSMUSG00000021595","Nsun2","NOL1/NOP2/Sun domain family member 2",28114,0.357311098685288,6.59203695426768,1.35984115030433,0.253321244765793,0.430751857518599,"up","FALSE"
"ENSMUSG00000050122","Vwa3b","von Willebrand factor A domain containing 3B",70853,0.822069907877849,0.402005594725634,1.3597096687828,0.253343662981955,0.430751857518599,"up","FALSE"
"ENSMUSG00000015889","Lta4h","leukotriene A4 hydrolase",16993,0.178376013923905,5.48780428108902,1.35952639411272,0.253374916410752,0.430759000000898,"up","FALSE"
"ENSMUSG00000074625","Arhgap40","Rho GTPase activating protein 40",545481,0.82516515878714,-2.02961882821075,1.35919123908383,0.253432082432936,0.430773695433474,"up","FALSE"
"ENSMUSG00000069515","Lyz1","lysozyme 1",17110,-1.15551083743603,-1.08688445287756,1.35915850022789,0.253437667450907,0.430773695433474,"down","FALSE"
"ENSMUSG00000015002","Efr3a","EFR3 homolog A",76740,0.327616227433354,5.37937813369471,1.35888018879333,0.253485151783484,0.430808418384931,"up","FALSE"
"ENSMUSG00000054128","H2-T18","histocompatibility 2, T region locus 18",15033,-2.35240922616494,-2.42854647591299,1.3663769595372,0.253805242474757,0.431306390173486,"down","FALSE"
"ENSMUSG00000015755","Tab2","TGF-beta activated kinase 1/MAP3K7 binding protein 2",68652,0.244563671181948,6.27454752886538,1.35666951265329,0.25386273302192,0.43131226316029,"up","FALSE"
"ENSMUSG00000029221","Slc30a9","solute carrier family 30 (zinc transporter), member 9",109108,-0.187991145040948,6.15744356305504,1.35666869257808,0.253862873223528,0.43131226316029,"down","FALSE"
"ENSMUSG00000092212","Slc22a13b","solute carrier family 22 (organic cation transporter), member 13b",109280,-1.17438319129215,0.307941817073638,1.35631104214142,0.253924027272912,0.431370136164151,"down","FALSE"
"ENSMUSG00000031012","Cask","calcium/calmodulin-dependent serine protein kinase (MAGUK family)",12361,0.457447890118292,3.95439501308899,1.35568493965187,0.254031128925803,0.431479846750517,"up","FALSE"
"ENSMUSG00000018387","Shroom1","shroom family member 1",71774,0.454375972723777,5.29889947289338,1.3552797665737,0.254100469036637,0.431479846750517,"up","FALSE"
"ENSMUSG00000078789","Dph1","diphthamide biosynthesis 1",116905,0.369422605886743,3.2293393485647,1.35522727652341,0.254109453800998,0.431479846750517,"up","FALSE"
"ENSMUSG00000024300","Myo1f","myosin IF",17916,-0.566185116236106,3.36503494445583,1.35517754076227,0.254117967486966,0.431479846750517,"down","FALSE"
"ENSMUSG00000019822","Smpd2","sphingomyelin phosphodiesterase 2, neutral",20598,0.520018648086735,5.55929915637495,1.35497336012276,0.254152922623295,0.431479846750517,"up","FALSE"
"ENSMUSG00000074212","Dnajb14","DnaJ heat shock protein family (Hsp40) member B14",70604,0.287220604656946,4.69652877008737,1.35467056296798,0.254204771964226,0.431479846750517,"up","FALSE"
"ENSMUSG00000012042","4930579F01Rik","RIKEN cDNA 4930579F01 gene",67741,1.05639205576045,-0.136131832959288,1.35465930810838,0.254206699446481,0.431479846750517,"up","FALSE"
"ENSMUSG00000059363","Fxn","frataxin",14297,0.350621205597444,3.50817197614205,1.35452801516939,0.254229185766845,0.431479846750517,"up","FALSE"
"ENSMUSG00000002345","Borcs8","BLOC-1 related complex subunit 8",72368,-0.231414815607429,3.98395445107221,1.35440164318858,0.254250831689902,0.431479846750517,"down","FALSE"
"ENSMUSG00000026496","Parp1","poly (ADP-ribose) polymerase family, member 1",11545,0.370648420645989,5.089002883256,1.3543230044213,0.254264302708653,0.431479846750517,"up","FALSE"
"ENSMUSG00000052763","Zfp212","Zinc finger protein 212",232784,-0.263400760486232,3.35249487524462,1.35419235800787,0.254286684789729,0.431479846750517,"down","FALSE"
"ENSMUSG00000062646","Ganc","glucosidase, alpha; neutral C",76051,-0.392055183680194,5.38218692890589,1.35244390408612,0.254586469518715,0.431936687429416,"down","FALSE"
"ENSMUSG00000033540","Idua","iduronidase, alpha-L",15932,-0.576395262191531,3.57728996017588,1.35230578264009,0.254610170709822,0.431936687429416,"down","FALSE"
"ENSMUSG00000046865","Fbl","fibrillarin",14113,-0.275528373544067,4.15369983955631,1.35187856832908,0.254683497199201,0.432002391073708,"down","FALSE"
"ENSMUSG00000099689","Zfp383","zinc finger protein 383",73729,-0.317947123075418,1.75098992488065,1.3517640246143,0.254703161929283,0.432002391073708,"down","FALSE"
"ENSMUSG00000036381","P2ry14","purinergic receptor P2Y, G-protein coupled, 14",140795,-0.528666761170988,1.50820185289891,1.35155327037694,0.254739349053321,0.432017750024073,"down","FALSE"
"ENSMUSG00000051705","Senp8","SUMO/sentrin specific peptidase 8",71599,-0.422573591057842,1.40752413892995,1.34990131610986,0.255023222872404,0.432408340804616,"down","FALSE"
"ENSMUSG00000025027","Xpnpep1","X-prolyl aminopeptidase (aminopeptidase P) 1, soluble",170750,0.457946487762807,4.94259692457543,1.34961026059721,0.255073280216187,0.432408340804616,"up","FALSE"
"ENSMUSG00000072624","Gm5460","predicted gene 5460",432838,1.23056637835313,-1.49542360179638,1.3495981955556,0.255075355500963,0.432408340804616,"up","FALSE"
"ENSMUSG00000026491","Ahctf1","AT hook containing transcription factor 1",226747,0.302868746647668,5.93054608367339,1.34958115980864,0.255078285824138,0.432408340804616,"up","FALSE"
"ENSMUSG00000020238","Ncln","nicalin",103425,0.220047820307954,6.18126770219966,1.3488833958925,0.255198345470489,0.432565813809516,"up","FALSE"
"ENSMUSG00000030204","Ddx47","DEAD box helicase 47",67755,-0.178677459751188,5.42937370516718,1.3485054517197,0.255263406090288,0.432630038869148,"down","FALSE"
"ENSMUSG00000034636","Zyg11b","zyg-ll family member B, cell cycle regulator",414872,0.639306460673943,5.31976509938743,1.34806267688349,0.255339653942285,0.432713208782781,"up","FALSE"
"ENSMUSG00000048550","Thnsl1","threonine synthase-like 1 (bacterial)",208967,0.286072166115874,2.46645819601731,1.34741443281518,0.255451337226118,0.432848167085383,"up","FALSE"
"ENSMUSG00000069899","Gm12166","SFT2 domain containing 1 pseudogene",100039624,-0.89446873365806,-1.06259954521696,1.34727997004761,0.255474511103712,0.432848167085383,"down","FALSE"
"ENSMUSG00000031551","Ido1","indoleamine 2,3-dioxygenase 1",15930,1.69303993300285,-2.37774696120667,1.35139450103236,0.25550084295896,0.432848167085383,"up","FALSE"
"ENSMUSG00000030825","Hsd17b14","hydroxysteroid (17-beta) dehydrogenase 14",66065,-1.40159203537931,-1.73426739733417,1.34558357178279,0.255767107232126,0.433253154091186,"down","FALSE"
"ENSMUSG00000051379","Flrt3","fibronectin leucine rich transmembrane protein 3",71436,-1.03083735419264,-1.37580223061019,1.34501665214501,0.255864985811691,0.433350390069133,"down","FALSE"
"ENSMUSG00000063506","Arhgap22","Rho GTPase activating protein 22",239027,1.03620698412234,3.09553657241962,1.34493584904965,0.25587894036488,0.433350390069133,"up","FALSE"
"ENSMUSG00000049744","Arhgap15","Rho GTPase activating protein 15",76117,-0.733204619781711,0.775194852244668,1.34477733672258,0.255906318003068,0.433350664847693,"down","FALSE"
"ENSMUSG00000047694","Yipf6","Yip1 domain family, member 6",77929,0.336889744191923,4.65814775284253,1.34430231357819,0.255988384680048,0.433443539904339,"up","FALSE"
"ENSMUSG00000001228","Uhrf1","ubiquitin-like, containing PHD and RING finger domains, 1",18140,-0.774033679855038,1.84216202287926,1.34384119035133,0.256068082261529,0.433532384247776,"down","FALSE"
"ENSMUSG00000028967","Errfi1","ERBB receptor feedback inhibitor 1",74155,0.384275143050705,9.8890247469915,1.34353323892643,0.256121324342887,0.433576424358047,"up","FALSE"
"ENSMUSG00000041378","Cldn5","claudin 5",12741,-0.408341390894203,2.81017610457427,1.34294500056582,0.25622306505042,0.433702547549467,"down","FALSE"
"ENSMUSG00000068250","Amn1","antagonist of mitotic exit network 1",232566,-0.319234188946457,4.12285005597801,1.34269327459717,0.2562666189927,0.433730163076186,"down","FALSE"
"ENSMUSG00000050796","B3galt6","UDP-Gal:betaGal beta 1,3-galactosyltransferase, polypeptide 6",117592,-0.414073701394417,1.74835793070557,1.34228893885702,0.256336597559205,0.433802491543758,"down","FALSE"
"ENSMUSG00000022432","Smc1b","structural maintenance of chromosomes 1B",140557,-0.705092383875004,-0.135994934318395,1.34150935664248,0.256471589445728,0.433984816019589,"down","FALSE"
"ENSMUSG00000002835","Chaf1a","chromatin assembly factor 1, subunit A (p150)",27221,0.494120243138145,2.99545032335322,1.34123125802931,0.256519766879299,0.434020215494536,"up","FALSE"
"ENSMUSG00000005470","Asf1b","anti-silencing function 1B histone chaperone",66929,-0.633850300726689,1.02946635934861,1.34086667030131,0.256582945172053,0.434074229025632,"down","FALSE"
"ENSMUSG00000022479","Vdr","vitamin D (1,25-dihydroxyvitamin D3) receptor",22337,-1.5737702615734,-0.230071624200838,1.3405343191175,0.256640554697669,0.434074229025632,"down","FALSE"
"ENSMUSG00000107383","Gm4366","eukaryotic translation elongation factor 1 gamma pseudogene",100043330,-0.696267341219502,-0.671869415068998,1.34040328461103,0.256663272693009,0.434074229025632,"down","FALSE"
"ENSMUSG00000028756","Pink1","PTEN induced putative kinase 1",68943,0.235849616549298,7.43923718504923,1.34022626937187,0.256693966658382,0.434074229025632,"up","FALSE"
"ENSMUSG00000021069","Pygl","liver glycogen phosphorylase",110095,0.471325696726854,8.24862844197823,1.34020546643137,0.256697574141645,0.434074229025632,"up","FALSE"
"ENSMUSG00000046722","Cdc42se1","CDC42 small effector 1",57912,0.291952064275801,5.69962656371224,1.34010350989354,0.256715255588418,0.434074229025632,"up","FALSE"
"ENSMUSG00000044938","Klhl31","kelch-like 31",244923,1.51179351084248,-1.41932237441734,1.33899692667123,0.256907261439443,0.434238083188238,"up","FALSE"
"ENSMUSG00000063704","Mapk15","mitogen-activated protein kinase 15",332110,-0.857464528852698,4.91595136688137,1.33896939808762,0.256912040338854,0.434238083188238,"down","FALSE"
"ENSMUSG00000070570","Slc17a7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7",72961,-1.26719853143206,-1.26284568763065,1.33894519197285,0.25691624255956,0.434238083188238,"down","FALSE"
"ENSMUSG00000030873","Scnn1b","sodium channel, nonvoltage-gated 1 beta",20277,-2.32248553451583,-2.38421252373764,1.34314304483936,0.256921244848106,0.434238083188238,"down","FALSE"
"ENSMUSG00000048498","Cd300e","CD300E molecule",217306,-0.715834855398752,1.9155978826264,1.33867837453341,0.256962568347939,0.434261831437512,"down","FALSE"
"ENSMUSG00000030126","Tmcc1","transmembrane and coiled coil domains 1",330401,-0.471197621109123,6.14834097812283,1.33755959014097,0.257156932489098,0.434544182959132,"down","FALSE"
"ENSMUSG00000054893","Zfp667","zinc finger protein 667",384763,-0.313730033630432,1.5233314354354,1.33728701029709,0.257204315834929,0.434575994613242,"down","FALSE"
"ENSMUSG00000022263","Trio","triple functional domain (PTPRF interacting)",223435,0.375418212084062,5.361525156057,1.33705357054432,0.257244904259676,0.434575994613242,"up","FALSE"
"ENSMUSG00000024958","Gpr137","G protein-coupled receptor 137",107173,-0.438008423578383,5.01868412283732,1.3369803597453,0.257257635195906,0.434575994613242,"down","FALSE"
"ENSMUSG00000003348","Mob3a","MOB kinase activator 3A",208228,0.35706206455829,3.34923526377505,1.33677437415104,0.257293459246286,0.434590405386507,"up","FALSE"
"ENSMUSG00000043003","Rasef","RAS and EF hand domain containing",242505,-1.10558828007138,-1.94782286389943,1.33623269594863,0.257387695971216,0.434703466583546,"down","FALSE"
"ENSMUSG00000025359","Pmel","premelanosome protein",20431,0.749957154412536,-0.68550822026835,1.33570516414778,0.257479514243061,0.434801659131698,"up","FALSE"
"ENSMUSG00000021597","Slf1","SMC5-SMC6 complex localization factor 1",105377,0.390821203903214,1.79186303780991,1.33529288088357,0.257551302506126,0.434801659131698,"up","FALSE"
"ENSMUSG00000042082","Arsb","arylsulfatase B",11881,0.566069808830776,4.38794155597783,1.3352900919145,0.257551788219137,0.434801659131698,"up","FALSE"
"ENSMUSG00000051811","Cox6b2","cytochrome c oxidase subunit 6B2",333182,0.792504616635063,1.33495949215655,1.33527129519607,0.257555061793015,0.434801659131698,"up","FALSE"
"ENSMUSG00000035671","Zswim4","zinc finger SWIM-type containing 4",212168,0.288722336508417,4.04477578329398,1.33476110793278,0.257643934728957,0.434905583874609,"up","FALSE"
"ENSMUSG00000026238","Ptma","prothymosin alpha",19231,-0.45630709397345,6.07021910394341,1.33364257930949,0.257838916661521,0.435188580665826,"down","FALSE"
"ENSMUSG00000070806","Zmynd12","zinc finger, MYND domain containing 12",332934,1.0936192816461,1.82354762833782,1.33290075770452,0.257968335614126,0.435345842185261,"up","FALSE"
"ENSMUSG00000032410","Xrn1","5'-3' exoribonuclease 1",24127,-0.269564944685466,4.13188957104397,1.33279512170864,0.257986771767891,0.435345842185261,"down","FALSE"
"ENSMUSG00000021391","Cenpp","centromere protein P",66336,-0.716409998804066,-0.629517997499736,1.33251104734766,0.258036358331753,0.435383377526386,"down","FALSE"
"ENSMUSG00000022878","Adipoq","adiponectin, C1Q and collagen domain containing",11450,-1.51663353775964,-0.379692799504588,1.33159433297707,0.25819645886966,0.435607354797796,"down","FALSE"
"ENSMUSG00000027244","Atg13","autophagy related 13",51897,0.32170374372667,5.69102565693558,1.3313814945151,0.258233648528938,0.435623941680928,"up","FALSE"
"ENSMUSG00000024095","Hnrnpll","heterogeneous nuclear ribonucleoprotein L-like",72692,-0.323887138682445,4.93780707171765,1.3302303379522,0.258434911645669,0.435917277344702,"down","FALSE"
"ENSMUSG00000044367","Slc16a13","solute carrier family 16 (monocarboxylic acid transporters), member 13",69309,0.774053748921372,1.66650812503669,1.33003767164985,0.25846861626869,0.435927950094942,"up","FALSE"
"ENSMUSG00000026932","Nacc2","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",67991,0.202963103501822,4.43962338919327,1.32948551458806,0.258565240737352,0.436044728686809,"up","FALSE"
"ENSMUSG00000022557","Bop1","block of proliferation 1",12181,0.445050839894295,5.09557406893981,1.32900406480291,0.25864952973021,0.436108802453128,"up","FALSE"
"ENSMUSG00000089943","Ugt1a5","UDP glucuronosyltransferase 1 family, polypeptide A5",394433,-1.51328321813472,2.61815282792098,1.3289556242541,0.258658012332308,0.436108802453128,"down","FALSE"
"ENSMUSG00000020334","Slc22a4","solute carrier family 22 (organic cation transporter), member 4",30805,0.502746702340029,3.52182722115459,1.32866604312891,0.258708729407781,0.436148131112768,"up","FALSE"
"ENSMUSG00000021567","Nkd2","naked cuticle 2",72293,-0.69454470393802,-0.891207733844189,1.32706424173859,0.258989499169591,0.436575248282596,"down","FALSE"
"ENSMUSG00000022421","Nptxr","neuronal pentraxin receptor",73340,-0.912357718810835,-0.54038678822212,1.32676964584102,0.259041179710236,0.436616143169905,"down","FALSE"
"ENSMUSG00000027510","Rbm38","RNA binding motif protein 38",56190,0.494491613826283,3.53276530587393,1.3261832848308,0.2591440836802,0.436743357794224,"up","FALSE"
"ENSMUSG00000047547","Cltb","clathrin, light polypeptide (Lcb)",74325,-0.205718203440219,6.09099796477417,1.32512136332791,0.259330580494289,0.437011412129386,"down","FALSE"
"ENSMUSG00000054362","Lexm","lymphocyte expansion molecule",242602,-0.918202788775237,-1.7665221120529,1.32494534151974,0.259361510485853,0.43701728375304,"down","FALSE"
"ENSMUSG00000027523","Gnas","GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus",14683,-0.333252604579397,9.12782034151793,1.32475419733941,0.259395103108976,0.437027640123186,"down","FALSE"
"ENSMUSG00000024742","Fen1","flap structure specific endonuclease 1",14156,-0.379659121859137,3.04043214339222,1.32453374947012,0.259433852659916,0.437046681750301,"down","FALSE"
"ENSMUSG00000002103","Acp2","acid phosphatase 2, lysosomal",11432,0.260481481797371,6.13047978732114,1.32418847182641,0.259494559321677,0.437090264872986,"up","FALSE"
"ENSMUSG00000029655","N4bp2l2","NEDD4 binding protein 2-like 2",381695,-0.198163685584598,5.04889902514974,1.32407437181508,0.259514624386687,0.437090264872986,"down","FALSE"
"ENSMUSG00000068220","Lgals1","lectin, galactose binding, soluble 1",16852,-0.702163411424641,6.31958983924828,1.32378411132108,0.259565677166601,0.437130013487445,"down","FALSE"
"ENSMUSG00000024242","Map4k3","mitogen-activated protein kinase kinase kinase kinase 3",225028,0.239325084083161,5.22239495669552,1.32298622988769,0.259706080021985,0.437320210679999,"up","FALSE"
"ENSMUSG00000036299","BC031181","cDNA sequence BC031181",407819,-0.18783836693606,5.94909679979935,1.32256956712766,0.259779438844424,0.437397483844745,"down","FALSE"
"ENSMUSG00000022855","Senp2","SUMO/sentrin specific peptidase 2",75826,-0.203337907789569,5.2532130886,1.3220130216951,0.259877467421319,0.437516273392859,"down","FALSE"
"ENSMUSG00000074030","Exoc8","exocyst complex component 8",102058,0.468011728410339,2.99011944221137,1.32152571332197,0.259963339855814,0.437614574534743,"up","FALSE"
"ENSMUSG00000064945","Rny3","RNA, Y3 small cytoplasmic (associated with Ro protein)",19874,2.45001702551289,-2.40181183116619,1.32550186832164,0.259992289102867,0.437617042218282,"up","FALSE"
"ENSMUSG00000019987","Arg1","arginase, liver",11846,0.439741296713551,10.4771499379399,1.31939112429051,0.260339923376185,0.438155860894091,"up","FALSE"
"ENSMUSG00000000759","Tubgcp3","tubulin, gamma complex associated protein 3",259279,-0.388126056237231,5.25124669870153,1.31892683700116,0.260421925794412,0.438247550668402,"down","FALSE"
"ENSMUSG00000034674","Tdg","thymine DNA glycosylase",21665,0.421479267614066,2.62911522773789,1.31825487793314,0.260540666127676,0.438401038439289,"up","FALSE"
"ENSMUSG00000034724","Cnot6l","CCR4-NOT transcription complex, subunit 6-like",231464,0.322090533215867,4.78751299397814,1.31663176197535,0.260827771023011,0.438835400456259,"up","FALSE"
"ENSMUSG00000032393","Dpp8","dipeptidylpeptidase 8",74388,-0.272132741227216,5.65355700623128,1.31638878814225,0.260870784523116,0.438835400456259,"down","FALSE"
"ENSMUSG00000059149","Mfsd4a","major facilitator superfamily domain containing 4A",213006,1.62818100676843,3.17090048186559,1.31632834616872,0.26088148594605,0.438835400456259,"up","FALSE"
"ENSMUSG00000062944","9130023H24Rik","RIKEN cDNA 9130023H24 gene",100043133,-0.29487893725371,2.21652739608531,1.31548239684554,0.261031323054234,0.439041064433566,"down","FALSE"
"ENSMUSG00000094420","Igkv10-96","immunoglobulin kappa variable 10-96",692165,1.57706020659931,2.31609634954657,1.31502549905518,0.261112296300411,0.439123971687756,"up","FALSE"
"ENSMUSG00000020101","Vsir","V-set immunoregulatory receptor",74048,-0.513522665848369,3.63050824632223,1.31489307316761,0.261135771394295,0.439123971687756,"down","FALSE"
"ENSMUSG00000054517","Trim65","tripartite motif-containing 65",338364,-0.333316105808911,3.30674872499533,1.31437614486487,0.261227433142416,0.439231723117919,"down","FALSE"
"ENSMUSG00000060475","Wtap","Wilms tumour 1-associating protein",60532,-0.230640343078504,4.70015518962925,1.31405336464802,0.26128468957582,0.439281608290127,"down","FALSE"
"ENSMUSG00000029472","Anapc5","anaphase-promoting complex subunit 5",59008,-0.177425982082091,6.66970293175196,1.31360200643143,0.261364780971144,0.439369869869459,"down","FALSE"
"ENSMUSG00000039725","Trp53rka","transformation related protein 53 regulating kinase A",381406,-0.329216957012258,2.96206189311434,1.31264735749114,0.261534283223566,0.439598327945045,"down","FALSE"
"ENSMUSG00000027573","Gid8","GID complex subunit 8",76425,0.328176029350904,4.90612859344827,1.31248045401286,0.261563932246395,0.439598327945045,"up","FALSE"
"ENSMUSG00000019173","Rab5c","RAB5C, member RAS oncogene family",19345,-0.262000981601026,7.00064653490419,1.31223731690761,0.261607131297646,0.439598327945045,"down","FALSE"
"ENSMUSG00000004865","Srpk1","serine/arginine-rich protein specific kinase 1",20815,-0.232238195254993,5.30554769545591,1.31221490813911,0.261611113207765,0.439598327945045,"down","FALSE"
"ENSMUSG00000105837","Gm35986","predicted gene, 35986",102639747,-0.845364016736043,1.00751083725827,1.31194397366174,0.26165926290089,0.439632841951132,"down","FALSE"
"ENSMUSG00000040813","Tex264","testis expressed gene 264",21767,0.258028959583289,6.41846810260701,1.31133421734593,0.261767668836492,0.439768578907307,"up","FALSE"
"ENSMUSG00000026463","Atp2b4","ATPase, Ca++ transporting, plasma membrane 4",381290,-0.411349388120363,2.96278506746661,1.31069228195608,0.261881858338542,0.439914002566156,"down","FALSE"
